###ÄNSI###

#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
###########Jewish Traits###########

bar_mitzvah_good_desc;After [root.GetHisHer] Bar Mitzvah, [root.GetFirstName] has impressed the nearby Jewish community with [root.GetHisHer] performance.;;;;;;;;;;;;;x
bar_mitzvah_bad;Disasterous Bar Mitzvah;;;;;;;;;;;;;x
bar_mitzvah_bad_desc;After [root.GetHisHer] Bar Mitzvah, [root.GetFirstName] has disappointed the nearby Jewish community with [root.GetHisHer] performance.;;;;;;;;;;;;;x

###########Jewish Title Localization###########

RISHON_LETZION;Rishon LeTzion;;;;;;;;;;;;;x

###########Jewish Bloodlines###########

ben_yehuda;Blood of Ben-Yehuda;;;;;;;;;;;;;x
ben_yehuda_desc;A renowned scholar-king, who unified the squabbling [sabra.GetName] and [filastini.GetName] tribes. While his Kingdom is no more, his descendants are well-respected scholars and theologians.;;;;;;;;;;;;;x
yiddishe_bloodline;Lord of the Yidn;;;;;;;;;;;;;x
yiddishe_bloodline_desc;This character descends from the founder of [e_pale_settlement.GetName], who revitalized the old [yiddish.GetName] homeland.;;;;;;;;;;;;;x
